X,Y,ELEVATION
361633.34,2421288.911,44.505
361633.34,2421283.911,44.47
361633.34,2421278.911,44.453
361633.34,2421273.911,44.46
361633.34,2421268.911,44.406
361633.34,2421263.911,44.431
361633.34,2421258.911,44.403
361633.34,2421253.911,44.388
361633.34,2421248.911,44.38
361633.34,2421243.911,44.386
361633.34,2421238.911,44.412
361633.34,2421233.911,44.454
361633.34,2421228.911,44.532
361633.34,2421223.911,44.516
361633.34,2421218.911,45.496
361633.34,2421213.911,47.463
361633.34,2421208.911,50.277
361633.34,2421203.911,52.55
361633.34,2421198.911,53.802
361633.34,2421193.911,53.504
361633.34,2421188.911,54.105
361633.34,2421183.911,55.516
361633.34,2421178.911,57.46
361633.34,2421173.911,58.522
361633.34,2421168.911,58.678
361633.34,2421163.911,58.996
361633.34,2421158.911,59.084
361633.34,2421153.911,60.483
361633.34,2421148.911,61.401
361633.34,2421143.911,61.017
361633.34,2421138.911,61.674
361633.34,2421133.911,62.204
361633.34,2421128.911,62.931
361633.34,2421123.911,63.985
361633.34,2421118.911,65.024
361633.34,2421113.911,66.352
361633.34,2421108.911,67.587
361633.34,2421103.911,69.119
361633.34,2421098.911,70.404
361633.34,2421093.911,71.818
361633.34,2421088.911,73.18
361633.34,2421083.911,74.598
361633.34,2421078.911,75.582
361633.34,2421073.911,76.541
361633.34,2421068.911,77.548
361633.34,2421063.911,78.598
361633.34,2421058.911,79.822
361633.34,2421053.911,81.453
361633.34,2421048.911,83.149
361633.34,2421043.911,84.359
361633.34,2421038.911,84.773
361633.34,2421033.911,84.406
361633.34,2421028.911,83.051
361633.34,2421023.911,81.161
361633.34,2421018.911,78.672
361633.34,2421013.911,76.199
361633.34,2421008.911,73.327
361633.34,2421003.911,70.366
361633.34,2420998.911,67.644
361633.34,2420993.911,64.127
361633.34,2420988.911,61.154
361633.34,2420983.911,58.573
361633.34,2420978.911,56.266
361633.34,2420973.911,53.426
361633.34,2420968.911,51.416
361633.34,2420963.911,49.612
361633.34,2420958.911,46.799
361633.34,2420953.911,42.037
361633.34,2420948.911,38.982
361633.34,2420943.911,37.467
361633.34,2420938.911,34.293
361638.34,2421298.911,44.533
361638.34,2421293.911,44.562
361638.34,2421288.911,44.467
361638.34,2421283.911,44.473
361638.34,2421278.911,44.426
361638.34,2421273.911,44.431
361638.34,2421268.911,44.405
361638.34,2421263.911,44.403
361638.34,2421258.911,44.396
361638.34,2421253.911,44.394
361638.34,2421248.911,44.377
361638.34,2421243.911,44.379
361638.34,2421238.911,44.416
361638.34,2421233.911,44.54
361638.34,2421228.911,44.547
361638.34,2421223.911,44.525
361638.34,2421218.911,45.143
361638.34,2421213.911,47.105
361638.34,2421208.911,49.517
361638.34,2421203.911,52.102
361638.34,2421198.911,53.518
361638.34,2421193.911,52.824
361638.34,2421188.911,53.391
361638.34,2421183.911,54.814
361638.34,2421178.911,55.584
361638.34,2421173.911,57.958
361638.34,2421168.911,58.731
361638.34,2421163.911,59.081
361638.34,2421158.911,58.445
361638.34,2421153.911,60.007
361638.34,2421148.911,60.571
361638.34,2421143.911,60.75
361638.34,2421138.911,60.83
361638.34,2421133.911,61.469
361638.34,2421128.911,62.262
361638.34,2421123.911,63.066
361638.34,2421118.911,64.007
361638.34,2421113.911,65.093
361638.34,2421108.911,66.618
361638.34,2421103.911,68.191
361638.34,2421098.911,69.547
361638.34,2421093.911,71.173
361638.34,2421088.911,72.592
361638.34,2421083.911,73.819
361638.34,2421078.911,75.091
361638.34,2421073.911,76.003
361638.34,2421068.911,76.829
361638.34,2421063.911,77.805
361638.34,2421058.911,78.828
361638.34,2421053.911,80.278
361638.34,2421048.911,81.792
361638.34,2421043.911,83.319
361638.34,2421038.911,84.302
361638.34,2421033.911,84.303
361638.34,2421028.911,83.557
361638.34,2421023.911,81.934
361638.34,2421018.911,79.434
361638.34,2421013.911,76.626
361638.34,2421008.911,73.31
361638.34,2421003.911,69.981
361638.34,2420998.911,67.724
361638.34,2420993.911,64.292
361638.34,2420988.911,60.925
361638.34,2420983.911,58.156
361638.34,2420978.911,55.737
361638.34,2420973.911,53.217
361638.34,2420968.911,51.23
361638.34,2420963.911,49.105
361638.34,2420958.911,46.495
361638.34,2420953.911,41.857
361638.34,2420948.911,38.904
361638.34,2420943.911,37.471
361638.34,2420938.911,33.832
361643.34,2421288.911,44.462
361643.34,2421283.911,44.446
361643.34,2421278.911,44.443
361643.34,2421273.911,44.454
361643.34,2421268.911,44.406
361643.34,2421263.911,44.423
361643.34,2421258.911,44.398
361643.34,2421253.911,44.411
361643.34,2421248.911,44.377
361643.34,2421243.911,44.389
361643.34,2421238.911,44.39
361643.34,2421233.911,44.533
361643.34,2421228.911,44.47
361643.34,2421223.911,44.47
361643.34,2421218.911,45.58
361643.34,2421213.911,46.832
361643.34,2421208.911,49.251
361643.34,2421203.911,51.273
361643.34,2421198.911,52.94
361643.34,2421193.911,53.402
361643.34,2421188.911,53.748
361643.34,2421183.911,53.967
361643.34,2421178.911,54.878
361643.34,2421173.911,57.496
361643.34,2421168.911,58.315
361643.34,2421163.911,59.28
361643.34,2421158.911,58.806
361643.34,2421153.911,59.313
361643.34,2421148.911,60.055
361643.34,2421143.911,60.643
361643.34,2421138.911,60.727
361643.34,2421133.911,60.722
361643.34,2421128.911,61.459
361643.34,2421123.911,62.047
361643.34,2421118.911,63.063
361643.34,2421113.911,64.103
361643.34,2421108.911,65.716
361643.34,2421103.911,67.663
361643.34,2421098.911,68.954
361643.34,2421093.911,70.418
361643.34,2421088.911,71.738
361643.34,2421083.911,73.007
361643.34,2421078.911,74.268
361643.34,2421073.911,75.238
361643.34,2421068.911,76.047
361643.34,2421063.911,76.976
361643.34,2421058.911,77.903
361643.34,2421053.911,79.164
361643.34,2421048.911,80.54
361643.34,2421043.911,81.75
361643.34,2421038.911,83.123
361643.34,2421033.911,84.034
361643.34,2421028.911,83.769
361643.34,2421023.911,82.097
361643.34,2421018.911,79.681
361643.34,2421013.911,76.804
361643.34,2421008.911,73.252
361643.34,2421003.911,70.014
361643.34,2420998.911,67.668
361643.34,2420993.911,64.13
361643.34,2420988.911,60.938
361643.34,2420983.911,58.195
361643.34,2420978.911,55.873
361643.34,2420973.911,53.231
361643.34,2420968.911,51.02
361643.34,2420963.911,48.363
361643.34,2420958.911,44.646
361643.34,2420953.911,40.973
361643.34,2420948.911,38.465
361643.34,2420943.911,37.449
361643.34,2420938.911,34.217
361648.34,2421283.911,44.463
361648.34,2421278.911,44.466
361648.34,2421273.911,44.454
361648.34,2421268.911,44.467
361648.34,2421263.911,44.441
361648.34,2421258.911,44.432
361648.34,2421253.911,44.422
361648.34,2421248.911,44.38
361648.34,2421243.911,44.38
361648.34,2421238.911,44.395
361648.34,2421233.911,44.555
361648.34,2421228.911,44.44
361648.34,2421223.911,44.425
361648.34,2421218.911,44.777
361648.34,2421213.911,45.402
361648.34,2421208.911,48.944
361648.34,2421203.911,50.944
361648.34,2421198.911,51.748
361648.34,2421193.911,53.951
361648.34,2421188.911,54.169
361648.34,2421183.911,53.749
361648.34,2421178.911,54.375
361648.34,2421173.911,56.01
361648.34,2421168.911,57.653
361648.34,2421163.911,58.527
361648.34,2421158.911,58.948
361648.34,2421153.911,59.48
361648.34,2421148.911,59.614
361648.34,2421143.911,60.702
361648.34,2421138.911,59.916
361648.34,2421133.911,59.516
361648.34,2421128.911,61.028
361648.34,2421123.911,61.42
361648.34,2421118.911,62.21
361648.34,2421113.911,63.248
361648.34,2421108.911,64.786
361648.34,2421103.911,66.532
361648.34,2421098.911,68.065
361648.34,2421093.911,69.479
361648.34,2421088.911,70.816
361648.34,2421083.911,72.067
361648.34,2421078.911,73.353
361648.34,2421073.911,74.53
361648.34,2421068.911,75.463
361648.34,2421063.911,76.172
361648.34,2421058.911,77.019
361648.34,2421053.911,78.021
361648.34,2421048.911,79.119
361648.34,2421043.911,80.465
361648.34,2421038.911,81.808
361648.34,2421033.911,83.062
361648.34,2421028.911,83.625
361648.34,2421023.911,82.664
361648.34,2421018.911,80.488
361648.34,2421013.911,77.496
361648.34,2421008.911,74.881
361648.34,2421003.911,70.072
361648.34,2420998.911,67.681
361648.34,2420993.911,65.036
361648.34,2420988.911,61.497
361648.34,2420983.911,58.186
361648.34,2420978.911,55.734
361648.34,2420973.911,52.94
361648.34,2420968.911,50.638
361648.34,2420963.911,47.676
361648.34,2420958.911,43.101
361648.34,2420953.911,38.635
361648.34,2420948.911,38.625
361648.34,2420943.911,37.113
361648.34,2420938.911,33.898
361653.34,2421273.911,44.501
361653.34,2421268.911,44.47
361653.34,2421263.911,44.476
361653.34,2421258.911,44.455
361653.34,2421253.911,44.465
361653.34,2421248.911,44.381
361653.34,2421243.911,44.373
361653.34,2421238.911,44.397
361653.34,2421233.911,44.48
361653.34,2421228.911,44.264
361653.34,2421223.911,44.448
361653.34,2421218.911,44.382
361653.34,2421213.911,45.169
361653.34,2421208.911,45.652
361653.34,2421203.911,48.988
361653.34,2421198.911,52.65
361653.34,2421193.911,53.531
361653.34,2421188.911,52.731
361653.34,2421183.911,54.364
361653.34,2421178.911,54.107
361653.34,2421173.911,55.233
361653.34,2421168.911,56.938
361653.34,2421163.911,57.716
361653.34,2421158.911,58.715
361653.34,2421153.911,59.169
361653.34,2421148.911,60.151
361653.34,2421143.911,59.542
361653.34,2421138.911,59.52
361653.34,2421133.911,59.411
361653.34,2421128.911,59.889
361653.34,2421123.911,60.122
361653.34,2421118.911,61.471
361653.34,2421113.911,62.529
361653.34,2421108.911,63.892
361653.34,2421103.911,65.394
361653.34,2421098.911,66.899
361653.34,2421093.911,68.447
361653.34,2421088.911,69.78
361653.34,2421083.911,70.976
361653.34,2421078.911,72.325
361653.34,2421073.911,73.59
361653.34,2421068.911,74.642
361653.34,2421063.911,75.562
361653.34,2421058.911,76.084
361653.34,2421053.911,77.122
361653.34,2421048.911,78.124
361653.34,2421043.911,79.218
361653.34,2421038.911,80.529
361653.34,2421033.911,82.011
361653.34,2421028.911,82.947
361653.34,2421023.911,82.904
361653.34,2421018.911,81.149
361653.34,2421013.911,78.092
361653.34,2421008.911,75.117
361653.34,2421003.911,70.179
361653.34,2420998.911,67.849
361653.34,2420993.911,65.571
361653.34,2420988.911,62.109
361653.34,2420983.911,59.254
361653.34,2420978.911,55.978
361653.34,2420973.911,53.266
361653.34,2420968.911,50.818
361653.34,2420963.911,48.145
361653.34,2420958.911,43.479
361653.34,2420953.911,38.65
361653.34,2420948.911,38.708
361653.34,2420943.911,36.892
361653.34,2420938.911,33.775
361658.34,2421268.911,44.584
361658.34,2421263.911,44.54
361658.34,2421258.911,44.46
361658.34,2421253.911,44.42
361658.34,2421248.911,44.385
361658.34,2421243.911,44.379
361658.34,2421238.911,44.417
361658.34,2421233.911,44.443
361658.34,2421228.911,44.344
361658.34,2421223.911,44.324
361658.34,2421218.911,44.245
361658.34,2421213.911,45.282
361658.34,2421208.911,45.412
361658.34,2421203.911,46.33
361658.34,2421198.911,51.157
361658.34,2421193.911,51.532
361658.34,2421188.911,50.91
361658.34,2421183.911,52.629
361658.34,2421178.911,54.01
361658.34,2421173.911,55.457
361658.34,2421168.911,56.206
361658.34,2421163.911,56.958
361658.34,2421158.911,58.041
361658.34,2421153.911,58.614
361658.34,2421148.911,60.474
361658.34,2421143.911,60.128
361658.34,2421138.911,59.368
361658.34,2421133.911,59.187
361658.34,2421128.911,59.31
361658.34,2421123.911,59.353
361658.34,2421118.911,60.427
361658.34,2421113.911,61.642
361658.34,2421108.911,62.873
361658.34,2421103.911,64.089
361658.34,2421098.911,65.541
361658.34,2421093.911,67.061
361658.34,2421088.911,68.381
361658.34,2421083.911,69.689
361658.34,2421078.911,71.232
361658.34,2421073.911,72.458
361658.34,2421068.911,73.618
361658.34,2421063.911,74.537
361658.34,2421058.911,75.442
361658.34,2421053.911,76.108
361658.34,2421048.911,77.053
361658.34,2421043.911,78.016
361658.34,2421038.911,79.345
361658.34,2421033.911,80.863
361658.34,2421028.911,82.238
361658.34,2421023.911,82.447
361658.34,2421018.911,81.351
361658.34,2421013.911,78.4
361658.34,2421008.911,75.132
361658.34,2421003.911,70.563
361658.34,2420998.911,67.615
361658.34,2420993.911,65.763
361658.34,2420988.911,62.957
361658.34,2420983.911,59.305
361658.34,2420978.911,55.923
361658.34,2420973.911,53.242
361658.34,2420968.911,50.525
361658.34,2420963.911,48.08
361658.34,2420958.911,44.281
361658.34,2420953.911,39.024
361658.34,2420948.911,38.714
361658.34,2420943.911,36.575
361658.34,2420938.911,34.145
361663.34,2421258.911,44.475
361663.34,2421253.911,44.426
361663.34,2421248.911,44.411
361663.34,2421243.911,44.429
361663.34,2421238.911,44.42
361663.34,2421233.911,44.398
361663.34,2421228.911,44.304
361663.34,2421223.911,44.312
361663.34,2421218.911,44.271
361663.34,2421213.911,44.874
361663.34,2421208.911,45.364
361663.34,2421203.911,46.224
361663.34,2421198.911,47.719
361663.34,2421193.911,49.883
361663.34,2421188.911,50.548
361663.34,2421183.911,51.221
361663.34,2421178.911,52.904
361663.34,2421173.911,54.502
361663.34,2421168.911,55.667
361663.34,2421163.911,56.049
361663.34,2421158.911,56.539
361663.34,2421153.911,57.178
361663.34,2421148.911,58.276
361663.34,2421143.911,60.119
361663.34,2421138.911,59.843
361663.34,2421133.911,59.464
361663.34,2421128.911,59.341
361663.34,2421123.911,59.428
361663.34,2421118.911,59.598
361663.34,2421113.911,59.644
361663.34,2421108.911,61.56
361663.34,2421103.911,62.848
361663.34,2421098.911,63.952
361663.34,2421093.911,65.382
361663.34,2421088.911,66.806
361663.34,2421083.911,68.404
361663.34,2421078.911,69.983
361663.34,2421073.911,71.437
361663.34,2421068.911,72.618
361663.34,2421063.911,73.857
361663.34,2421058.911,74.605
361663.34,2421053.911,75.402
361663.34,2421048.911,76.092
361663.34,2421043.911,76.995
361663.34,2421038.911,78.152
361663.34,2421033.911,79.557
361663.34,2421028.911,81.029
361663.34,2421023.911,81.812
361663.34,2421018.911,81.122
361663.34,2421013.911,78.706
361663.34,2421008.911,75.563
361663.34,2421003.911,70.942
361663.34,2420998.911,67.835
361663.34,2420993.911,66.259
361663.34,2420988.911,62.837
361663.34,2420983.911,59.162
361663.34,2420978.911,56.435
361663.34,2420973.911,53.614
361663.34,2420968.911,50.48
361663.34,2420963.911,47.92
361663.34,2420958.911,42.978
361663.34,2420953.911,38.564
361663.34,2420948.911,38.718
361663.34,2420943.911,36.3
361663.34,2420938.911,34.096
361668.34,2421253.911,44.315
361668.34,2421248.911,44.412
361668.34,2421243.911,44.441
361668.34,2421238.911,44.419
361668.34,2421233.911,44.335
361668.34,2421228.911,44.346
361668.34,2421223.911,44.308
361668.34,2421218.911,44.079
361668.34,2421213.911,44.801
361668.34,2421208.911,44.988
361668.34,2421203.911,45.495
361668.34,2421198.911,47.394
361668.34,2421193.911,50.316
361668.34,2421188.911,50.661
361668.34,2421183.911,50.967
361668.34,2421178.911,52.434
361668.34,2421173.911,54.015
361668.34,2421168.911,54.711
361668.34,2421163.911,56.013
361668.34,2421158.911,55.742
361668.34,2421153.911,56.097
361668.34,2421148.911,57.183
361668.34,2421143.911,57.788
361668.34,2421138.911,58.419
361668.34,2421133.911,58.072
361668.34,2421128.911,59.38
361668.34,2421123.911,59.332
361668.34,2421118.911,59.436
361668.34,2421113.911,59.489
361668.34,2421108.911,59.483
361668.34,2421103.911,61.392
361668.34,2421098.911,62.577
361668.34,2421093.911,63.872
361668.34,2421088.911,65.379
361668.34,2421083.911,67.208
361668.34,2421078.911,68.906
361668.34,2421073.911,70.44
361668.34,2421068.911,71.75
361668.34,2421063.911,73.094
361668.34,2421058.911,74.103
361668.34,2421053.911,74.789
361668.34,2421048.911,75.452
361668.34,2421043.911,76.092
361668.34,2421038.911,77.2
361668.34,2421033.911,78.292
361668.34,2421028.911,79.776
361668.34,2421023.911,80.802
361668.34,2421018.911,80.249
361668.34,2421013.911,78.132
361668.34,2421008.911,75.757
361668.34,2421003.911,71.882
361668.34,2420998.911,68.329
361668.34,2420993.911,66.132
361668.34,2420988.911,62.639
361668.34,2420983.911,59.335
361668.34,2420978.911,56.435
361668.34,2420973.911,53.923
361668.34,2420968.911,50.6
361668.34,2420963.911,47.51
361668.34,2420958.911,39.633
361668.34,2420953.911,38.538
361668.34,2420948.911,38.696
361668.34,2420943.911,36.305
361668.34,2420938.911,34.027
361673.34,2421243.911,44.362
361673.34,2421238.911,44.307
361673.34,2421233.911,44.326
361673.34,2421228.911,44.325
361673.34,2421223.911,44.392
361673.34,2421218.911,44.282
361673.34,2421213.911,43.874
361673.34,2421208.911,45.588
361673.34,2421203.911,45.619
361673.34,2421198.911,46.85
361673.34,2421193.911,48.224
361673.34,2421188.911,49.392
361673.34,2421183.911,51.05
361673.34,2421178.911,51.968
361673.34,2421173.911,53.011
361673.34,2421168.911,53.918
361673.34,2421163.911,54.141
361673.34,2421158.911,54.338
361673.34,2421153.911,54.541
361673.34,2421148.911,56.204
361673.34,2421143.911,56.814
361673.34,2421138.911,57.425
361673.34,2421133.911,57.572
361673.34,2421128.911,58.049
361673.34,2421123.911,59.082
361673.34,2421118.911,59.359
361673.34,2421113.911,59.476
361673.34,2421108.911,59.549
361673.34,2421103.911,59.346
361673.34,2421098.911,61.177
361673.34,2421093.911,62.477
361673.34,2421088.911,64.181
361673.34,2421083.911,65.81
361673.34,2421078.911,67.675
361673.34,2421073.911,69.067
361673.34,2421068.911,70.677
361673.34,2421063.911,72.057
361673.34,2421058.911,73.271
361673.34,2421053.911,74.309
361673.34,2421048.911,74.795
361673.34,2421043.911,75.48
361673.34,2421038.911,76.221
361673.34,2421033.911,77.243
361673.34,2421028.911,78.439
361673.34,2421023.911,79.266
361673.34,2421018.911,77.834
361673.34,2421013.911,77.284
361673.34,2421008.911,75.929
361673.34,2421003.911,73.098
361673.34,2420998.911,68.553
361673.34,2420993.911,66.477
361673.34,2420988.911,62.814
361673.34,2420983.911,59.687
361673.34,2420978.911,56.369
361673.34,2420973.911,53.34
361673.34,2420968.911,50.446
361673.34,2420963.911,46.212
361673.34,2420958.911,40.348
361673.34,2420953.911,38.652
361673.34,2420948.911,38.695
361673.34,2420943.911,35.755
361673.34,2420938.911,33.595
361678.34,2421238.911,44.337
361678.34,2421233.911,44.307
361678.34,2421228.911,44.307
361678.34,2421223.911,44.371
361678.34,2421218.911,44.337
361678.34,2421213.911,44.3
361678.34,2421208.911,45.69
361678.34,2421203.911,45.77
361678.34,2421198.911,45.735
361678.34,2421193.911,47.719
361678.34,2421188.911,49.888
361678.34,2421183.911,50.212
361678.34,2421178.911,51.429
361678.34,2421173.911,52.038
361678.34,2421168.911,52.326
361678.34,2421163.911,52.806
361678.34,2421158.911,53.575
361678.34,2421153.911,55.471
361678.34,2421148.911,56.312
361678.34,2421143.911,56.22
361678.34,2421138.911,56.354
361678.34,2421133.911,56.842
361678.34,2421128.911,57.059
361678.34,2421123.911,57.117
361678.34,2421118.911,59.209
361678.34,2421113.911,59.326
361678.34,2421108.911,59.363
361678.34,2421103.911,59.368
361678.34,2421098.911,59.846
361678.34,2421093.911,60.978
361678.34,2421088.911,62.607
361678.34,2421083.911,64.142
361678.34,2421078.911,65.516
361678.34,2421073.911,67.372
361678.34,2421068.911,69.19
361678.34,2421063.911,70.807
361678.34,2421058.911,72.019
361678.34,2421053.911,73.397
361678.34,2421048.911,74.256
361678.34,2421043.911,74.642
361678.34,2421038.911,75.373
361678.34,2421033.911,76.164
361678.34,2421028.911,77.044
361678.34,2421023.911,77.916
361678.34,2421018.911,76.894
361678.34,2421013.911,76.682
361678.34,2421008.911,76.652
361678.34,2421003.911,73.739
361678.34,2420998.911,69.527
361678.34,2420993.911,66.481
361678.34,2420988.911,63.314
361678.34,2420983.911,59.533
361678.34,2420978.911,56.403
361678.34,2420973.911,53.509
361678.34,2420968.911,50.502
361678.34,2420963.911,46.793
361678.34,2420958.911,40.366
361678.34,2420953.911,38.67
361678.34,2420948.911,38.682
361678.34,2420943.911,36.323
361678.34,2420938.911,33.914
361683.34,2421228.911,44.355
361683.34,2421223.911,44.356
361683.34,2421218.911,44.387
361683.34,2421213.911,44.428
361683.34,2421208.911,45.476
361683.34,2421203.911,45.75
361683.34,2421198.911,45.756
361683.34,2421193.911,47.335
361683.34,2421188.911,49.221
361683.34,2421183.911,49.682
361683.34,2421178.911,51.621
361683.34,2421173.911,51.784
361683.34,2421168.911,51.773
361683.34,2421163.911,51.91
361683.34,2421158.911,53.079
361683.34,2421153.911,54.629
361683.34,2421148.911,55.767
361683.34,2421143.911,56.432
361683.34,2421138.911,56.136
361683.34,2421133.911,56.501
361683.34,2421128.911,56.627
361683.34,2421123.911,56.853
361683.34,2421118.911,57.16
361683.34,2421113.911,59.184
361683.34,2421108.911,59.075
361683.34,2421103.911,59.363
361683.34,2421098.911,59.433
361683.34,2421093.911,59.737
361683.34,2421088.911,61.008
361683.34,2421083.911,62.529
361683.34,2421078.911,63.963
361683.34,2421073.911,65.81
361683.34,2421068.911,67.631
361683.34,2421063.911,69.738
361683.34,2421058.911,70.961
361683.34,2421053.911,71.259
361683.34,2421048.911,73.277
361683.34,2421043.911,73.962
361683.34,2421038.911,74.476
361683.34,2421033.911,75.199
361683.34,2421028.911,76.029
361683.34,2421023.911,76.708
361683.34,2421018.911,76.067
361683.34,2421013.911,75.196
361683.34,2421008.911,74.169
361683.34,2421003.911,73.636
361683.34,2420998.911,69.881
361683.34,2420993.911,66.801
361683.34,2420988.911,63.56
361683.34,2420983.911,60.133
361683.34,2420978.911,56.921
361683.34,2420973.911,53.801
361683.34,2420968.911,50.728
361683.34,2420963.911,47.859
361683.34,2420958.911,42.676
361683.34,2420953.911,38.735
361683.34,2420948.911,38.533
361683.34,2420943.911,35.508
361683.34,2420938.911,34.063
361688.34,2421223.911,44.344
361688.34,2421218.911,44.391
361688.34,2421213.911,44.377
361688.34,2421208.911,44.748
361688.34,2421203.911,45.43
361688.34,2421198.911,45.584
361688.34,2421193.911,46.819
361688.34,2421188.911,49.233
361688.34,2421183.911,49.671
361688.34,2421178.911,50.555
361688.34,2421173.911,50.609
361688.34,2421168.911,51.029
361688.34,2421163.911,49.776
361688.34,2421158.911,50.904
361688.34,2421153.911,53.973
361688.34,2421148.911,54.734
361688.34,2421143.911,55.205
361688.34,2421138.911,55.742
361688.34,2421133.911,56.291
361688.34,2421128.911,56.191
361688.34,2421123.911,56.271
361688.34,2421118.911,56.472
361688.34,2421113.911,57.183
361688.34,2421108.911,58.123
361688.34,2421103.911,59.148
361688.34,2421098.911,59.415
361688.34,2421093.911,59.461
361688.34,2421088.911,59.648
361688.34,2421083.911,61.021
361688.34,2421078.911,62.53
361688.34,2421073.911,64.105
361688.34,2421068.911,66.093
361688.34,2421063.911,68.317
361688.34,2421058.911,70.07
361688.34,2421053.911,71.121
361688.34,2421048.911,72.328
361688.34,2421043.911,72.973
361688.34,2421038.911,73.672
361688.34,2421033.911,74.138
361688.34,2421028.911,74.796
361688.34,2421023.911,75.57
361688.34,2421018.911,75.314
361688.34,2421013.911,73.099
361688.34,2421008.911,71.885
361688.34,2421003.911,71.774
361688.34,2420998.911,70.274
361688.34,2420993.911,66.956
361688.34,2420988.911,63.806
361688.34,2420983.911,60.373
361688.34,2420978.911,57.131
361688.34,2420973.911,53.956
361688.34,2420968.911,50.919
361688.34,2420963.911,47.844
361688.34,2420958.911,42.227
361688.34,2420953.911,38.801
361688.34,2420948.911,38.523
361688.34,2420943.911,34.797
361693.34,2421213.911,44.416
361693.34,2421208.911,44.463
361693.34,2421203.911,45.023
361693.34,2421198.911,45.7
361693.34,2421193.911,48.431
361693.34,2421188.911,49.394
361693.34,2421183.911,48.861
361693.34,2421178.911,48.73
361693.34,2421173.911,50.352
361693.34,2421168.911,50.716
361693.34,2421163.911,49.978
361693.34,2421158.911,50.09
361693.34,2421153.911,53.327
361693.34,2421148.911,54.274
361693.34,2421143.911,54.843
361693.34,2421138.911,55.346
361693.34,2421133.911,56.192
361693.34,2421128.911,56.185
361693.34,2421123.911,55.946
361693.34,2421118.911,56.084
361693.34,2421113.911,56.509
361693.34,2421108.911,56.508
361693.34,2421103.911,57.28
361693.34,2421098.911,59.014
361693.34,2421093.911,59.236
361693.34,2421088.911,59.569
361693.34,2421083.911,59.589
361693.34,2421078.911,61.044
361693.34,2421073.911,62.755
361693.34,2421068.911,64.697
361693.34,2421063.911,66.57
361693.34,2421058.911,68.41
361693.34,2421053.911,69.929
361693.34,2421048.911,71.321
361693.34,2421043.911,72.103
361693.34,2421038.911,72.767
361693.34,2421033.911,73.227
361693.34,2421028.911,74.453
361693.34,2421023.911,74.283
361693.34,2421018.911,74.394
361693.34,2421013.911,71.965
361693.34,2421008.911,71.775
361693.34,2421003.911,71.722
361693.34,2420998.911,70.098
361693.34,2420993.911,66.99
361693.34,2420988.911,64.047
361693.34,2420983.911,60.143
361693.34,2420978.911,56.864
361693.34,2420973.911,53.764
361693.34,2420968.911,51.019
361693.34,2420963.911,47.891
361693.34,2420958.911,41.359
361693.34,2420953.911,38.791
361693.34,2420948.911,38.423
361693.34,2420943.911,34.69
361698.34,2421203.911,44.33
361698.34,2421198.911,45.757
361698.34,2421193.911,47.97
361698.34,2421188.911,49.05
361698.34,2421183.911,48.506
361698.34,2421178.911,49.125
361698.34,2421173.911,48.986
361698.34,2421168.911,50.352
361698.34,2421163.911,49.829
361698.34,2421158.911,50.252
361698.34,2421153.911,50.609
361698.34,2421148.911,53.407
361698.34,2421143.911,53.318
361698.34,2421138.911,54.677
361698.34,2421133.911,55.552
361698.34,2421128.911,55.601
361698.34,2421123.911,55.755
361698.34,2421118.911,55.678
361698.34,2421113.911,55.862
361698.34,2421108.911,55.706
361698.34,2421103.911,55.578
361698.34,2421098.911,57.142
361698.34,2421093.911,58.875
361698.34,2421088.911,59.177
361698.34,2421083.911,59.659
361698.34,2421078.911,59.617
361698.34,2421073.911,60.163
361698.34,2421068.911,63.038
361698.34,2421063.911,65.012
361698.34,2421058.911,66.739
361698.34,2421053.911,68.215
361698.34,2421048.911,69.697
361698.34,2421043.911,70.818
361698.34,2421038.911,71.82
361698.34,2421033.911,72.401
361698.34,2421028.911,73.55
361698.34,2421023.911,73.328
361698.34,2421018.911,72.877
361698.34,2421013.911,71.941
361698.34,2421008.911,71.88
361698.34,2421003.911,71.747
361698.34,2420998.911,69.67
361698.34,2420993.911,66.954
361698.34,2420988.911,63.577
361698.34,2420983.911,59.59
361698.34,2420978.911,56.739
361698.34,2420973.911,53.693
361698.34,2420968.911,50.457
361698.34,2420963.911,46.648
361698.34,2420958.911,41.147
361698.34,2420953.911,38.778
361698.34,2420948.911,37.527
361698.34,2420943.911,34.522
361703.34,2421198.911,44.508
361703.34,2421193.911,46.669
361703.34,2421188.911,47.996
361703.34,2421183.911,48.067
361703.34,2421178.911,48.25
361703.34,2421173.911,48.138
361703.34,2421168.911,49.062
361703.34,2421163.911,48.329
361703.34,2421158.911,48.495
361703.34,2421153.911,49.036
361703.34,2421148.911,48.752
361703.34,2421143.911,50.916
361703.34,2421138.911,52.862
361703.34,2421133.911,54.485
361703.34,2421128.911,54.524
361703.34,2421123.911,55.549
361703.34,2421118.911,55.472
361703.34,2421113.911,55.471
361703.34,2421108.911,55.403
361703.34,2421103.911,54.901
361703.34,2421098.911,55.683
361703.34,2421093.911,57.007
361703.34,2421088.911,58.921
361703.34,2421083.911,59.059
361703.34,2421078.911,59.467
361703.34,2421073.911,59.555
361703.34,2421068.911,59.711
361703.34,2421063.911,62.657
361703.34,2421058.911,64.993
361703.34,2421053.911,66.527
361703.34,2421048.911,68.082
361703.34,2421043.911,69.511
361703.34,2421038.911,70.567
361703.34,2421033.911,71.597
361703.34,2421028.911,72.555
361703.34,2421023.911,72.167
